,index,ID Number,Name,Fed,Sex,B-day,Period,RTNG,GMS,RAPID RTNG,RAPID GMS,BLITZ RTNG,BLITZ GMS
0,1923,13402960,"Abasov, Nijat",AZE,M,1995,2021-Jun,2665,0,2541,0,2544,0
1,1923,13402960,"Abasov, Nijat",AZE,M,1995,2021-May,2665,0,2541,0,2544,0
2,1923,13402960,"Abasov, Nijat",AZE,M,1995,2021-Apr,2665,3,2541,0,2544,0
3,1923,13402960,"Abasov, Nijat",AZE,M,1995,2021-Mar,2664,0,2541,0,2544,0
4,1923,13402960,"Abasov, Nijat",AZE,M,1995,2021-Feb,2664,3,2541,0,2544,0
5,1923,13402960,"Abasov, Nijat",AZE,M,1995,2021-Jan,2668,0,2541,0,2544,0
6,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Dec,2668,0,2541,0,2544,0
7,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Nov,2668,7,2541,0,2544,0
8,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Oct,2664,0,2541,0,2544,0
9,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Sep,2664,0,2541,0,2544,0
10,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Aug,2664,0,2541,0,2544,0
11,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Jul,2664,0,2541,0,2544,0
12,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Jun,2664,0,2541,0,2544,0
13,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-May,2664,0,2541,0,2544,0
14,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Apr,2664,0,2541,0,2544,0
15,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Mar,2664,13,2541,0,2544,0
16,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Feb,2670,4,2541,0,2544,0
17,1923,13402960,"Abasov, Nijat",AZE,M,1995,2020-Jan,2668,2,2541,0,2544,0
18,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Dec,2663,9,2541,7,2544,0
19,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Nov,2655,22,2531,6,2544,2
20,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Oct,2632,0,2535,0,2534,0
21,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Sep,2632,9,2535,0,2534,0
22,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Aug,2640,13,2535,0,2534,0
23,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Jul,2641,0,2535,0,2534,0
24,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Jun,2641,8,2535,0,2534,18
25,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-May,2636,3,2535,0,2487,0
26,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Apr,2633,8,2535,0,2487,0
27,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Mar,2627,2,2535,0,2487,0
28,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Feb,2630,5,2535,0,2487,18
29,1923,13402960,"Abasov, Nijat",AZE,M,1995,2019-Jan,2624,11,2535,0,2473,0
30,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Dec,2635,4,2535,0,2473,0
31,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Nov,2629,6,2535,0,2473,0
32,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Oct,2627,9,2535,0,2473,0
33,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Sep,2632,21,2535,0,2473,0
34,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Aug,2623,0,2535,0,2473,0
35,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Jul,2623,0,2535,0,2473,0
36,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Jun,2623,0,2535,0,2473,0
37,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-May,2623,9,2535,0,2473,0
38,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Apr,2622,11,2535,0,2473,0
39,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Mar,2608,0,2535,0,2473,0
40,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Feb,2608,0,2535,0,2473,0
41,1923,13402960,"Abasov, Nijat",AZE,M,1995,2018-Jan,2608,0,2535,0,2473,0
42,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Dec,2608,9,2535,0,2473,0
43,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Nov,2596,16,2535,6,2473,0
44,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Oct,2587,9,2539,0,2473,8
45,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Sep,2575,10,2539,0,2478,9
46,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Aug,2577,0,2539,0,2467,0
47,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Jul,2577,11,2539,7,2467,0
48,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Jun,2566,9,2545,0,2467,0
49,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-May,2575,9,2545,0,2467,0
50,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Apr,2588,9,2545,0,2467,0
51,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Mar,2583,0,2545,0,2467,0
52,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Feb,2583,16,2545,0,2467,0
53,1923,13402960,"Abasov, Nijat",AZE,M,1995,2017-Jan,2561,0,2545,0,2467,0
54,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Dec,2561,10,2545,0,2467,0
55,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Nov,2565,0,2545,9,2467,9
56,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Oct,2565,18,2565,0,2464,0
57,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Sep,2552,0,,,2464,0
58,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Aug,2552,9,,,2464,0
59,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Jul,2556,0,,,2464,0
60,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Jun,2556,9,,,2464,0
61,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-May,2571,0,,,2464,0
62,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Apr,2571,9,,,2464,0
63,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Mar,2559,13,,,2464,0
64,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Feb,2556,0,,,2464,0
65,1923,13402960,"Abasov, Nijat",AZE,M,1995,2016-Jan,2556,0,,,2464,9
66,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Dec,2556,9,,,2461,0
67,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Nov,2544,14,,,2461,0
68,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Oct,2517,13,,,2461,0
69,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Sep,2511,9,,,2461,0
70,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Aug,2510,0,,,2461,0
71,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Jul,2510,0,,,2461,0
72,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Jun,2510,9,,,2461,0
73,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-May,2522,0,,,2461,0
74,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Apr,2522,11,,,2461,0
75,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Mar,2523,0,,,2461,0
76,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Feb,2523,9,,,2461,0
77,1923,13402960,"Abasov, Nijat",AZE,M,1995,2015-Jan,2530,18,,,2461,0
78,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Dec,2509,0,,,2461,0
79,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Nov,2509,13,,,2461,0
80,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Oct,2528,14,,,2461,0
81,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Sep,2527,0,,,2461,0
82,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Aug,2527,9,,,2461,0
83,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Jul,2536,7,,,2461,0
84,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Jun,2531,12,,,2461,0
85,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-May,2516,0,,,2461,0
86,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Apr,2516,0,,,2461,9
87,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Mar,2516,9,,,2445,0
88,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Feb,2517,0,,,2445,0
89,1923,13402960,"Abasov, Nijat",AZE,M,1995,2014-Jan,2517,11,,,2445,15
90,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Dec,2510,0,,,2409,0
91,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Nov,2510,4,,,2409,0
92,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Oct,2505,18,,,2409,0
93,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Sep,2492,0,,,2409,0
94,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Aug,2492,9,,,2409,0
95,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Jul,2498,9,,,2409,0
96,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Jun,2492,9,,,2409,10
97,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-May,2479,0,,,2480,0
98,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Apr,2479,9,,,2480,5
99,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Mar,2465,7,,,2465,0
100,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Feb,2468,0,,,,
101,1923,13402960,"Abasov, Nijat",AZE,M,1995,2013-Jan,2468,0,,,,
102,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-Dec,2468,0,,,,
103,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-Nov,2468,9,,,,
104,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-Oct,2461,0,,,,
105,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-Sep,2461,0,,,,
106,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-Aug,2461,0,,,,
107,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-Jul,2461,0,,,,
108,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-May,2461,0,,,,
109,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-Mar,2461,0,,,,
110,1923,13402960,"Abasov, Nijat",AZE,M,1995,2012-Jan,2461,10,,,,
111,1923,13402960,"Abasov, Nijat",AZE,M,1995,2011-Nov,2470,0,,,,
112,1923,13402960,"Abasov, Nijat",AZE,M,1995,2011-Sep,2470,13,,,,
113,1923,13402960,"Abasov, Nijat",AZE,M,1995,2011-Jul,2481,16,,,,
114,1923,13402960,"Abasov, Nijat",AZE,M,1995,2011-May,2504,0,,,,
115,1923,13402960,"Abasov, Nijat",AZE,M,1995,2011-Mar,2504,21,,,,
116,1923,13402960,"Abasov, Nijat",AZE,M,1995,2011-Jan,2486,11,,,,
117,1923,13402960,"Abasov, Nijat",AZE,M,1995,2010-Nov,2505,18,,,,
118,1923,13402960,"Abasov, Nijat",AZE,M,1995,2010-Sep,2517,0,,,,
119,1923,13402960,"Abasov, Nijat",AZE,M,1995,2010-Jul,2517,19,,,,
120,1923,13402960,"Abasov, Nijat",AZE,M,1995,2010-May,2525,9,,,,
121,1923,13402960,"Abasov, Nijat",AZE,M,1995,2010-Mar,2514,9,,,,
122,1923,13402960,"Abasov, Nijat",AZE,M,1995,2010-Jan,2510,19,,,,
123,1923,13402960,"Abasov, Nijat",AZE,M,1995,2009-Nov,2522,9,,,,
124,1923,13402960,"Abasov, Nijat",AZE,M,1995,2009-Sep,2525,18,,,,
125,1923,13402960,"Abasov, Nijat",AZE,M,1995,2009-Jul,2505,20,,,,
126,1923,13402960,"Abasov, Nijat",AZE,M,1995,2009-Apr,2486,41,,,,
127,1923,13402960,"Abasov, Nijat",AZE,M,1995,2009-Jan,2397,17,,,,
128,1923,13402960,"Abasov, Nijat",AZE,M,1995,2008-Oct,2363,26,,,,
129,1923,13402960,"Abasov, Nijat",AZE,M,1995,2008-Jul,2369,9,,,,
130,1923,13402960,"Abasov, Nijat",AZE,M,1995,2008-Apr,2375,20,,,,
131,1923,13402960,"Abasov, Nijat",AZE,M,1995,2008-Jan,2380,56,,,,
132,1923,13402960,"Abasov, Nijat",AZE,M,1995,2007-Oct,2227,6,,,,
133,1923,13402960,"Abasov, Nijat",AZE,M,1995,2007-Jul,2235,16,,,,
134,1923,13402960,"Abasov, Nijat",AZE,M,1995,2007-Apr,2194,9,,,,
135,1923,13402960,"Abasov, Nijat",AZE,M,1995,2007-Jan,2222,25,,,,
136,1923,13402960,"Abasov, Nijat",AZE,M,1995,2006-Oct,2148,0,,,,
137,1923,13402960,"Abasov, Nijat",AZE,M,1995,2006-Jul,2148,14,,,,
138,1923,13402960,"Abasov, Nijat",AZE,M,1995,2006-Apr,2134,0,,,,
139,1923,13402960,"Abasov, Nijat",AZE,M,1995,2006-Jan,2134,9,,,,
140,1923,13402960,"Abasov, Nijat",AZE,M,1995,2005-Oct,2111,8,,,,
141,1923,13402960,"Abasov, Nijat",AZE,M,1995,2005-Jul,2210,0,,,,
142,1923,13402960,"Abasov, Nijat",AZE,M,1995,2005-Apr,2210,12,,,,
144,12106,400041,"Adams, Michael",ENG,M,1971,2021-Jun,2716,0,2684,0,2742,0
145,12106,400041,"Adams, Michael",ENG,M,1971,2021-May,2716,0,2684,0,2742,0
146,12106,400041,"Adams, Michael",ENG,M,1971,2021-Apr,2716,0,2684,0,2742,0
147,12106,400041,"Adams, Michael",ENG,M,1971,2021-Mar,2716,0,2684,0,2742,0
148,12106,400041,"Adams, Michael",ENG,M,1971,2021-Feb,2716,0,2684,0,2742,0
149,12106,400041,"Adams, Michael",ENG,M,1971,2021-Jan,2716,0,2684,0,2742,0
150,12106,400041,"Adams, Michael",ENG,M,1971,2020-Dec,2716,0,2684,0,2742,0
151,12106,400041,"Adams, Michael",ENG,M,1971,2020-Nov,2716,0,2684,0,2742,0
152,12106,400041,"Adams, Michael",ENG,M,1971,2020-Oct,2716,7,2684,0,2742,0
153,12106,400041,"Adams, Michael",ENG,M,1971,2020-Sep,2706,0,2684,0,2742,0
154,12106,400041,"Adams, Michael",ENG,M,1971,2020-Aug,2706,7,2684,7,2742,14
155,12106,400041,"Adams, Michael",ENG,M,1971,2020-Jul,2701,0,2689,0,2709,0
156,12106,400041,"Adams, Michael",ENG,M,1971,2020-Jun,2701,0,2689,0,2709,0
157,12106,400041,"Adams, Michael",ENG,M,1971,2020-May,2701,0,2689,0,2709,0
158,12106,400041,"Adams, Michael",ENG,M,1971,2020-Apr,2701,0,2689,0,2709,0
159,12106,400041,"Adams, Michael",ENG,M,1971,2020-Mar,2701,12,2689,0,2709,0
160,12106,400041,"Adams, Michael",ENG,M,1971,2020-Feb,2698,2,2689,0,2709,0
161,12106,400041,"Adams, Michael",ENG,M,1971,2020-Jan,2694,4,2689,8,2709,24
162,12106,400041,"Adams, Michael",ENG,M,1971,2019-Dec,2701,17,2689,0,2775,0
163,12106,400041,"Adams, Michael",ENG,M,1971,2019-Nov,2692,2,2689,4,2775,2
164,12106,400041,"Adams, Michael",ENG,M,1971,2019-Oct,2694,0,2708,0,2796,0
165,12106,400041,"Adams, Michael",ENG,M,1971,2019-Sep,2694,9,2708,0,2796,0
166,12106,400041,"Adams, Michael",ENG,M,1971,2019-Aug,2690,0,2708,0,2796,0
167,12106,400041,"Adams, Michael",ENG,M,1971,2019-Jul,2690,0,2708,0,2796,0
168,12106,400041,"Adams, Michael",ENG,M,1971,2019-Jun,2690,5,2708,0,2796,0
169,12106,400041,"Adams, Michael",ENG,M,1971,2019-May,2693,2,2708,0,2796,0
170,12106,400041,"Adams, Michael",ENG,M,1971,2019-Apr,2698,13,2708,0,2796,0
171,12106,400041,"Adams, Michael",ENG,M,1971,2019-Mar,2708,11,2708,0,2796,0
172,12106,400041,"Adams, Michael",ENG,M,1971,2019-Feb,2705,2,2708,0,2796,0
173,12106,400041,"Adams, Michael",ENG,M,1971,2019-Jan,2701,6,2708,4,2796,8
174,12106,400041,"Adams, Michael",ENG,M,1971,2018-Dec,2703,3,2736,0,2782,0
175,12106,400041,"Adams, Michael",ENG,M,1971,2018-Nov,2706,19,2736,0,2782,0
176,12106,400041,"Adams, Michael",ENG,M,1971,2018-Oct,2712,0,2736,0,2782,0
177,12106,400041,"Adams, Michael",ENG,M,1971,2018-Sep,2712,9,2736,2,2782,2
178,12106,400041,"Adams, Michael",ENG,M,1971,2018-Aug,2706,0,2739,0,2768,0
179,12106,400041,"Adams, Michael",ENG,M,1971,2018-Jul,2706,0,2739,0,2768,0
180,12106,400041,"Adams, Michael",ENG,M,1971,2018-Jun,2706,4,2739,0,2768,0
181,12106,400041,"Adams, Michael",ENG,M,1971,2018-May,2701,2,2739,0,2768,0
182,12106,400041,"Adams, Michael",ENG,M,1971,2018-Apr,2705,0,2739,0,2768,0
183,12106,400041,"Adams, Michael",ENG,M,1971,2018-Mar,2705,14,2739,0,2768,0
184,12106,400041,"Adams, Michael",ENG,M,1971,2018-Feb,2709,0,2739,0,2768,0
185,12106,400041,"Adams, Michael",ENG,M,1971,2018-Jan,2709,9,2739,0,2768,0
186,12106,400041,"Adams, Michael",ENG,M,1971,2017-Dec,2715,10,2739,0,2768,0
187,12106,400041,"Adams, Michael",ENG,M,1971,2017-Nov,2721,11,2739,0,2768,0
188,12106,400041,"Adams, Michael",ENG,M,1971,2017-Oct,2727,4,2739,2,2768,0
189,12106,400041,"Adams, Michael",ENG,M,1971,2017-Sep,2738,0,2741,0,2768,0
190,12106,400041,"Adams, Michael",ENG,M,1971,2017-Aug,2738,9,2741,0,2768,0
191,12106,400041,"Adams, Michael",ENG,M,1971,2017-Jul,2736,0,2741,0,2768,0
192,12106,400041,"Adams, Michael",ENG,M,1971,2017-Jun,2736,18,2741,0,2768,0
193,12106,400041,"Adams, Michael",ENG,M,1971,2017-May,2747,12,2741,0,2768,0
194,12106,400041,"Adams, Michael",ENG,M,1971,2017-Apr,2761,0,2741,0,2768,0
195,12106,400041,"Adams, Michael",ENG,M,1971,2017-Mar,2761,19,2741,0,2768,0
196,12106,400041,"Adams, Michael",ENG,M,1971,2017-Feb,2751,0,2741,0,2768,0
197,12106,400041,"Adams, Michael",ENG,M,1971,2017-Jan,2751,11,2741,0,2768,0
198,12106,400041,"Adams, Michael",ENG,M,1971,2016-Dec,2748,2,2741,0,2768,0
199,12106,400041,"Adams, Michael",ENG,M,1971,2016-Nov,2744,9,2741,0,2768,0
200,12106,400041,"Adams, Michael",ENG,M,1971,2016-Oct,2745,9,2741,0,2768,0
201,12106,400041,"Adams, Michael",ENG,M,1971,2016-Sep,2738,11,2741,0,2768,0
202,12106,400041,"Adams, Michael",ENG,M,1971,2016-Aug,2727,0,2741,0,2768,0
203,12106,400041,"Adams, Michael",ENG,M,1971,2016-Jul,2727,0,2741,0,2768,0
204,12106,400041,"Adams, Michael",ENG,M,1971,2016-Jun,2727,0,2741,0,2768,0
205,12106,400041,"Adams, Michael",ENG,M,1971,2016-May,2727,2,2741,0,2768,0
206,12106,400041,"Adams, Michael",ENG,M,1971,2016-Apr,2728,3,2741,0,2768,0
207,12106,400041,"Adams, Michael",ENG,M,1971,2016-Mar,2727,15,2741,0,2768,0
208,12106,400041,"Adams, Michael",ENG,M,1971,2016-Feb,2744,0,2741,0,2768,0
209,12106,400041,"Adams, Michael",ENG,M,1971,2016-Jan,2744,9,2741,0,2768,0
210,12106,400041,"Adams, Michael",ENG,M,1971,2015-Dec,2737,8,2741,0,2768,0
211,12106,400041,"Adams, Michael",ENG,M,1971,2015-Nov,2744,23,2741,8,2768,4
212,12106,400041,"Adams, Michael",ENG,M,1971,2015-Oct,2742,0,2753,0,2752,0
213,12106,400041,"Adams, Michael",ENG,M,1971,2015-Sep,2742,10,2753,0,2752,0
214,12106,400041,"Adams, Michael",ENG,M,1971,2015-Aug,2740,0,2753,0,2752,0
215,12106,400041,"Adams, Michael",ENG,M,1971,2015-Jul,2740,0,2753,0,2752,0
216,12106,400041,"Adams, Michael",ENG,M,1971,2015-Jun,2740,0,2753,0,2752,0
217,12106,400041,"Adams, Michael",ENG,M,1971,2015-May,2740,11,2753,0,2752,0
218,12106,400041,"Adams, Michael",ENG,M,1971,2015-Apr,2746,2,2753,0,2752,0
219,12106,400041,"Adams, Michael",ENG,M,1971,2015-Mar,2745,9,2753,0,2752,0
220,12106,400041,"Adams, Michael",ENG,M,1971,2015-Feb,2738,0,2753,0,2752,0
221,12106,400041,"Adams, Michael",ENG,M,1971,2015-Jan,2738,5,2753,10,2752,10
222,12106,400041,"Adams, Michael",ENG,M,1971,2014-Dec,2745,0,2764,0,2715,0
223,12106,400041,"Adams, Michael",ENG,M,1971,2014-Nov,2745,9,2764,0,2715,0
224,12106,400041,"Adams, Michael",ENG,M,1971,2014-Oct,2758,5,2764,0,2715,0
225,12106,400041,"Adams, Michael",ENG,M,1971,2014-Sep,2752,9,2764,0,2715,0
226,12106,400041,"Adams, Michael",ENG,M,1971,2014-Aug,2740,7,2764,0,2715,0
227,12106,400041,"Adams, Michael",ENG,M,1971,2014-Jul,2743,0,2764,0,2715,0
228,12106,400041,"Adams, Michael",ENG,M,1971,2014-Jun,2743,3,2764,0,2715,0
229,12106,400041,"Adams, Michael",ENG,M,1971,2014-May,2750,3,2764,0,2715,0
230,12106,400041,"Adams, Michael",ENG,M,1971,2014-Apr,2753,2,2764,0,2715,0
231,12106,400041,"Adams, Michael",ENG,M,1971,2014-Mar,2751,10,2764,0,2715,0
232,12106,400041,"Adams, Michael",ENG,M,1971,2014-Feb,2754,0,2764,0,2715,0
233,12106,400041,"Adams, Michael",ENG,M,1971,2014-Jan,2754,0,2764,10,2715,0
234,12106,400041,"Adams, Michael",ENG,M,1971,2013-Dec,2754,8,2746,0,2715,0
235,12106,400041,"Adams, Michael",ENG,M,1971,2013-Nov,2752,12,2746,0,2715,0
236,12106,400041,"Adams, Michael",ENG,M,1971,2013-Oct,2753,4,2746,4,2715,0
237,12106,400041,"Adams, Michael",ENG,M,1971,2013-Sep,2761,9,2761,0,2715,0
238,12106,400041,"Adams, Michael",ENG,M,1971,2013-Aug,2740,0,,,2715,0
239,12106,400041,"Adams, Michael",ENG,M,1971,2013-Jul,2740,0,,,2715,13
240,12106,400041,"Adams, Michael",ENG,M,1971,2013-Jun,2740,12,,,2740,0
241,12106,400041,"Adams, Michael",ENG,M,1971,2013-May,2729,9,,,,
242,12106,400041,"Adams, Michael",ENG,M,1971,2013-Apr,2727,0,,,,
243,12106,400041,"Adams, Michael",ENG,M,1971,2013-Mar,2727,20,,,,
244,12106,400041,"Adams, Michael",ENG,M,1971,2013-Feb,2725,0,,,,
245,12106,400041,"Adams, Michael",ENG,M,1971,2013-Jan,2725,8,,,,
246,12106,400041,"Adams, Michael",ENG,M,1971,2012-Dec,2710,0,,,,
247,12106,400041,"Adams, Michael",ENG,M,1971,2012-Nov,2710,17,,,,
248,12106,400041,"Adams, Michael",ENG,M,1971,2012-Oct,2720,10,,,,
249,12106,400041,"Adams, Michael",ENG,M,1971,2012-Sep,2722,0,,,,
250,12106,400041,"Adams, Michael",ENG,M,1971,2012-Aug,2722,10,,,,
251,12106,400041,"Adams, Michael",ENG,M,1971,2012-Jul,2723,14,,,,
252,12106,400041,"Adams, Michael",ENG,M,1971,2012-May,2728,9,,,,
253,12106,400041,"Adams, Michael",ENG,M,1971,2012-Mar,2735,10,,,,
254,12106,400041,"Adams, Michael",ENG,M,1971,2012-Jan,2724,17,,,,
255,12106,400041,"Adams, Michael",ENG,M,1971,2011-Nov,2734,10,,,,
256,12106,400041,"Adams, Michael",ENG,M,1971,2011-Sep,2733,29,,,,
257,12106,400041,"Adams, Michael",ENG,M,1971,2011-Jul,2715,14,,,,
258,12106,400041,"Adams, Michael",ENG,M,1971,2011-May,2726,9,,,,
259,12106,400041,"Adams, Michael",ENG,M,1971,2011-Mar,2716,10,,,,
260,12106,400041,"Adams, Michael",ENG,M,1971,2011-Jan,2723,7,,,,
261,12106,400041,"Adams, Michael",ENG,M,1971,2010-Nov,2723,18,,,,
262,12106,400041,"Adams, Michael",ENG,M,1971,2010-Sep,2728,21,,,,
263,12106,400041,"Adams, Michael",ENG,M,1971,2010-Jul,2706,15,,,,
264,12106,400041,"Adams, Michael",ENG,M,1971,2010-May,2697,19,,,,
265,12106,400041,"Adams, Michael",ENG,M,1971,2010-Mar,2704,10,,,,
266,12106,400041,"Adams, Michael",ENG,M,1971,2010-Jan,2694,17,,,,
267,12106,400041,"Adams, Michael",ENG,M,1971,2009-Nov,2698,12,,,,
268,12106,400041,"Adams, Michael",ENG,M,1971,2009-Sep,2682,25,,,,
269,12106,400041,"Adams, Michael",ENG,M,1971,2009-Jul,2699,7,,,,
270,12106,400041,"Adams, Michael",ENG,M,1971,2009-Apr,2703,13,,,,
271,12106,400041,"Adams, Michael",ENG,M,1971,2009-Jan,2712,29,,,,
272,12106,400041,"Adams, Michael",ENG,M,1971,2008-Oct,2734,16,,,,
273,12106,400041,"Adams, Michael",ENG,M,1971,2008-Jul,2735,20,,,,
274,12106,400041,"Adams, Michael",ENG,M,1971,2008-Apr,2729,13,,,,
275,12106,400041,"Adams, Michael",ENG,M,1971,2008-Jan,2726,31,,,,
276,12106,400041,"Adams, Michael",ENG,M,1971,2007-Oct,2729,16,,,,
277,12106,400041,"Adams, Michael",ENG,M,1971,2007-Jul,2724,18,,,,
278,12106,400041,"Adams, Michael",ENG,M,1971,2007-Apr,2734,10,,,,
279,12106,400041,"Adams, Michael",ENG,M,1971,2007-Jan,2735,0,,,,
280,12106,400041,"Adams, Michael",ENG,M,1971,2006-Oct,2735,18,,,,
281,12106,400041,"Adams, Michael",ENG,M,1971,2006-Jul,2732,25,,,,
282,12106,400041,"Adams, Michael",ENG,M,1971,2006-Apr,2720,15,,,,
283,12106,400041,"Adams, Michael",ENG,M,1971,2006-Jan,2707,14,,,,
284,12106,400041,"Adams, Michael",ENG,M,1971,2005-Oct,2718,9,,,,
285,12106,400041,"Adams, Michael",ENG,M,1971,2005-Jul,2719,25,,,,
286,12106,400041,"Adams, Michael",ENG,M,1971,2005-Apr,2737,25,,,,
287,12106,400041,"Adams, Michael",ENG,M,1971,2005-Jan,2741,20,,,,
288,12106,400041,"Adams, Michael",ENG,M,1971,2004-Oct,2740,26,,,,
289,12106,400041,"Adams, Michael",ENG,M,1971,2004-Jul,2738,13,,,,
290,12106,400041,"Adams, Michael",ENG,M,1971,2004-Apr,2731,13,,,,
291,12106,400041,"Adams, Michael",ENG,M,1971,2004-Jan,2720,7,,,,
292,12106,400041,"Adams, Michael",ENG,M,1971,2003-Oct,2725,10,,,,
293,12106,400041,"Adams, Michael",ENG,M,1971,2003-Jul,2719,29,,,,
294,12106,400041,"Adams, Michael",ENG,M,1971,2003-Apr,2723,9,,,,
295,12106,400041,"Adams, Michael",ENG,M,1971,2003-Jan,2734,20,,,,
296,12106,400041,"Adams, Michael",ENG,M,1971,2002-Oct,2745,6,,,,
297,12106,400041,"Adams, Michael",ENG,M,1971,2002-Jul,2752,18,,,,
